usage_id,customer_id,subscription_id,usage_month,sessions,queries,dashboards_viewed,genie_questions
U02064,C0205,S0205,2026-02-01,5,30,11,6
U02065,C0205,S0205,2026-03-01,9,68,17,4
U02066,C0205,S0205,2026-04-01,6,36,24,3
U02067,C0205,S0205,2026-05-01,10,30,12,3
U02068,C0205,S0205,2026-06-01,4,24,14,2
U02069,C0205,S0205,2026-07-01,7,52,21,2
U02070,C0206,S0206,2025-01-01,23,57,71,17
U02071,C0206,S0206,2025-02-01,29,238,70,33
U02072,C0206,S0206,2025-03-01,22,73,64,23
U02073,C0206,S0206,2025-04-01,20,125,75,36
U02074,C0206,S0206,2025-05-01,16,93,21,16
U02075,C0206,S0206,2025-06-01,15,70,57,5
U02076,C0206,S0206,2025-07-01,15,125,62,14
U02077,C0206,S0206,2025-08-01,30,114,55,8
U02078,C0206,S0206,2025-09-01,32,127,58,24
U02079,C0206,S0206,2025-10-01,17,108,39,25
U02080,C0206,S0206,2025-11-01,12,30,47,11
U02081,C0206,S0206,2025-12-01,28,70,65,6
U02082,C0206,S0206,2026-01-01,30,296,146,28
U02083,C0206,S0206,2026-02-01,18,125,34,10
U02084,C0206,S0206,2026-03-01,20,50,57,9
U02085,C0206,S0206,2026-04-01,16,120,58,19
U02086,C0206,S0206,2026-05-01,7,26,27,4
U02087,C0206,S0206,2026-06-01,12,87,15,3
U02088,C0206,S0206,2026-07-01,24,208,52,37
U02089,C0207,S0207,2025-08-01,11,22,29,10
U02090,C0207,S0207,2025-09-01,26,108,119,7
U02091,C0207,S0207,2025-10-01,10,21,14,5
U02092,C0207,S0207,2025-11-01,20,73,40,29
U02093,C0207,S0207,2025-12-01,11,28,52,14
U02094,C0207,S0207,2026-01-01,23,189,69,45
U02095,C0207,S0207,2026-02-01,31,179,52,34
U02096,C0207,S0207,2026-03-01,18,180,85,17
U02097,C0207,S0207,2026-04-01,25,95,101,26
U02098,C0207,S0207,2026-05-01,28,133,55,38
U02099,C0207,S0207,2026-06-01,32,299,60,49
U02100,C0207,S0207,2026-07-01,24,223,97,7
U02101,C0208,S0208,2025-08-01,0,0,0,0
U02102,C0208,S0208,2025-09-01,35,207,162,63
U02103,C0208,S0208,2025-10-01,29,251,83,20
U02104,C0208,S0208,2025-11-01,0,0,0,0
U02105,C0208,S0208,2025-12-01,8,46,25,9
U02106,C0208,S0208,2026-01-01,8,77,23,4
U02107,C0208,S0208,2026-02-01,29,238,49,25
U02108,C0208,S0208,2026-03-01,22,119,60,18
U02109,C0208,S0208,2026-04-01,16,74,80,30
U02110,C0208,S0208,2026-05-01,6,53,29,4
U02111,C0208,S0208,2026-06-01,0,0,0,0
U02112,C0208,S0208,2026-07-01,25,241,84,33
U02113,C0209,S0209,2025-12-01,27,155,34,11
U02114,C0209,S0209,2026-01-01,15,90,15,10
U02115,C0209,S0209,2026-02-01,18,106,34,9
U02116,C0209,S0209,2026-03-01,13,117,56,13
U02117,C0209,S0209,2026-04-01,8,28,25,6
U02118,C0209,S0209,2026-05-01,15,101,67,30
U02119,C0209,S0209,2026-06-01,18,106,25,8
U02120,C0209,S0209,2026-07-01,26,170,108,41
U02121,C0210,S0210,2026-05-01,7,28,28,6
U02122,C0210,S0210,2026-06-01,0,0,0,0
U02123,C0210,S0210,2026-07-01,6,46,25,2
U02124,C0211,S0211,2025-03-01,21,69,27,16
U02125,C0211,S0211,2025-04-01,31,109,108,24
U02126,C0211,S0211,2025-05-01,15,148,49,27
U02127,C0211,S0211,2025-06-01,23,59,100,33
U02128,C0211,S0211,2025-07-01,20,118,95,5
U02129,C0211,S0211,2025-08-01,17,155,17,33
U02130,C0211,S0211,2025-09-01,32,97,140,20
U02131,C0211,S0211,2025-10-01,0,0,0,0
U02132,C0211,S0211,2025-11-01,19,97,68,28
U02133,C0211,S0211,2025-12-01,12,32,52,18
U02134,C0211,S0211,2026-01-01,32,136,132,13
U02135,C0211,S0211,2026-02-01,8,44,12,16
U02136,C0211,S0211,2026-03-01,28,243,133,44
U02137,C0211,S0211,2026-04-01,14,82,33,24
U02138,C0211,S0211,2026-05-01,30,156,101,51
U02139,C0211,S0211,2026-06-01,16,67,46,16
U02140,C0211,S0211,2026-07-01,30,274,99,49
U02141,C0212,S0212,2026-02-01,18,124,33,12
U02142,C0212,S0212,2026-03-01,30,96,42,31
U02143,C0212,S0212,2026-04-01,28,61,70,9
U02144,C0212,S0212,2026-05-01,15,78,61,15
U02145,C0212,S0212,2026-06-01,24,139,62,10
U02146,C0212,S0212,2026-07-01,33,186,43,33
U02147,C0213,S0213,2025-03-01,3,16,6,2
U02148,C0213,S0213,2025-04-01,9,77,39,15
U02149,C0213,S0213,2025-05-01,10,82,15,19
U02150,C0213,S0213,2025-06-01,3,11,13,2
U02151,C0213,S0213,2025-07-01,3,23,13,5
U02152,C0213,S0213,2025-08-01,3,25,12,2
U02153,C0213,S0213,2025-09-01,9,37,13,4
U02154,C0213,S0213,2025-10-01,6,28,28,1
U02155,C0213,S0213,2025-11-01,4,37,16,6
U02156,C0213,S0213,2025-12-01,4,15,6,8
U02157,C0213,S0213,2026-01-01,10,48,18,4
U02158,C0213,S0213,2026-02-01,0,0,0,0
U02159,C0213,S0213,2026-03-01,7,43,14,8
U02160,C0213,S0213,2026-04-01,11,25,32,7
U02161,C0213,S0213,2026-05-01,6,20,28,3
U02162,C0213,S0213,2026-06-01,9,23,20,2
U02163,C0213,S0213,2026-07-01,10,65,46,18
U02164,C0214,S0214,2026-06-01,9,75,40,4
U02165,C0214,S0214,2026-07-01,6,46,15,6
U02166,C0215,S0215,2025-12-01,51,395,203,99
U02167,C0215,S0215,2026-01-01,21,53,70,35
U02168,C0215,S0215,2026-02-01,20,182,45,30
U02169,C0215,S0215,2026-03-01,47,341,55,28
U02170,C0215,S0215,2026-04-01,83,226,300,98
U02171,C0215,S0215,2026-05-01,21,139,55,40
U02172,C0215,S0215,2026-06-01,49,143,173,84
U02173,C0215,S0215,2026-07-01,54,123,243,62
U02174,C0216,S0216,2025-10-01,85,687,361,130
U02175,C0216,S0216,2025-11-01,73,675,188,71
U02176,C0216,S0216,2025-12-01,38,253,60,22
U02177,C0216,S0216,2026-01-01,65,610,291,16
U02178,C0216,S0216,2026-02-01,21,167,104,27
U02179,C0216,S0216,2026-03-01,25,166,54,8
U02180,C0216,S0216,2026-04-01,30,178,138,19
U02181,C0216,S0216,2026-05-01,74,578,183,111
U02182,C0216,S0216,2026-06-01,35,256,87,70
U02183,C0216,S0216,2026-07-01,56,378,196,45
U02184,C0217,S0217,2025-02-01,28,93,110,29
U02185,C0217,S0217,2025-03-01,34,275,69,43
U02186,C0217,S0217,2025-04-01,20,175,33,17
U02187,C0217,S0217,2025-05-01,20,87,79,15
U02188,C0217,S0217,2025-06-01,11,49,52,3
U02189,C0217,S0217,2025-07-01,24,92,39,13
U02190,C0217,S0217,2025-08-01,29,259,36,48
U02191,C0217,S0217,2025-09-01,10,72,29,17
U02192,C0217,S0217,2025-10-01,23,127,82,18
U02193,C0217,S0217,2025-11-01,17,137,23,6
U02194,C0217,S0217,2025-12-01,17,70,83,24
U02195,C0217,S0217,2026-01-01,22,73,85,27
U02196,C0217,S0217,2026-02-01,14,139,21,23
U02197,C0217,S0217,2026-03-01,27,80,70,17
U02198,C0217,S0217,2026-04-01,21,79,41,13
U02199,C0217,S0217,2026-05-01,18,73,19,6
U02200,C0217,S0217,2026-06-01,10,55,31,12
U02201,C0217,S0217,2026-07-01,17,142,67,24
U02202,C0218,S0218,2025-05-01,6,44,29,5
U02203,C0218,S0218,2025-06-01,6,48,6,1
U02204,C0218,S0218,2025-07-01,8,50,31,12
U02205,C0218,S0218,2025-08-01,7,42,19,5
U02206,C0218,S0218,2025-09-01,6,58,18,2
U02207,C0218,S0218,2025-10-01,11,97,24,14
U02208,C0218,S0218,2025-11-01,6,34,20,8
U02209,C0218,S0218,2025-12-01,5,44,18,3
U02210,C0218,S0218,2026-01-01,3,10,4,5
U02211,C0218,S0218,2026-02-01,8,74,39,11
U02212,C0218,S0218,2026-03-01,3,19,10,2
U02213,C0218,S0218,2026-04-01,8,63,12,10
U02214,C0218,S0218,2026-05-01,7,53,10,4
U02215,C0218,S0218,2026-06-01,5,28,6,6
U02216,C0218,S0218,2026-07-01,4,30,12,1
U02217,C0219,S0219,2025-11-01,11,34,17,12
U02218,C0219,S0219,2025-12-01,10,46,24,15
U02219,C0219,S0219,2026-01-01,7,60,25,7
U02220,C0219,S0219,2026-02-01,8,72,31,4
U02221,C0219,S0219,2026-03-01,7,40,17,13
U02222,C0219,S0219,2026-04-01,11,73,50,9
U02223,C0219,S0219,2026-05-01,5,45,6,3
U02224,C0219,S0219,2026-06-01,11,49,35,21
U02225,C0219,S0219,2026-07-01,8,51,34,14
U02226,C0220,S0220,2025-04-01,4,31,16,3
U02227,C0220,S0220,2025-05-01,0,0,0,0
U02228,C0220,S0220,2025-06-01,9,81,25,16
U02229,C0220,S0220,2025-07-01,3,30,8,1
U02230,C0220,S0220,2025-08-01,4,19,12,4
U02231,C0220,S0220,2025-09-01,6,42,22,4
U02232,C0220,S0220,2025-10-01,7,32,34,11
U02233,C0220,S0220,2025-11-01,7,36,25,3
U02234,C0220,S0220,2025-12-01,10,31,46,8
U02235,C0220,S0220,2026-01-01,11,37,38,6
U02236,C0220,S0220,2026-02-01,0,0,0,0
U02237,C0220,S0220,2026-03-01,6,53,23,2
U02238,C0220,S0220,2026-04-01,9,65,45,15
U02239,C0220,S0220,2026-05-01,8,68,28,5
U02240,C0220,S0220,2026-06-01,11,88,51,18
U02241,C0220,S0220,2026-07-01,9,53,32,5
U02242,C0221,S0221,2026-01-01,4,23,11,7
U02243,C0221,S0221,2026-02-01,8,27,31,7
U02244,C0221,S0221,2026-03-01,4,27,17,2
U02245,C0221,S0221,2026-04-01,5,48,8,9
U02246,C0221,S0221,2026-05-01,4,15,11,5
U02247,C0221,S0221,2026-06-01,5,39,17,5
U02248,C0221,S0221,2026-07-01,7,45,21,2
U02249,C0222,S0222,2026-02-01,2,12,8,2
U02250,C0222,S0222,2026-03-01,5,40,7,9
U02251,C0222,S0222,2026-04-01,2,17,7,1
U02252,C0222,S0222,2026-05-01,2,18,5,1
U02253,C0222,S0222,2026-06-01,4,28,5,6
U02254,C0222,S0222,2026-07-01,3,12,6,5
U02255,C0223,S0223,2025-10-01,7,24,35,13
U02256,C0223,S0223,2025-11-01,11,109,19,5
U02257,C0223,S0223,2025-12-01,4,28,19,2
U02258,C0223,S0223,2026-01-01,9,41,16,11
U02259,C0223,S0223,2026-02-01,9,60,23,6
U02260,C0223,S0223,2026-03-01,9,43,44,5
U02261,C0223,S0223,2026-04-01,10,54,47,14
U02262,C0223,S0223,2026-05-01,5,43,18,9
U02263,C0223,S0223,2026-06-01,9,80,39,5
U02264,C0223,S0223,2026-07-01,7,50,19,11
U02265,C0224,S0224,2025-07-01,32,237,48,18
U02266,C0224,S0224,2025-08-01,8,77,37,10
U02267,C0224,S0224,2025-09-01,22,147,90,25
U02268,C0224,S0224,2025-10-01,16,64,80,25
U02269,C0224,S0224,2025-11-01,35,330,160,55
U02270,C0224,S0224,2025-12-01,17,87,40,18
U02271,C0224,S0224,2026-01-01,18,84,51,24
U02272,C0224,S0224,2026-02-01,6,57,26,4
U02273,C0224,S0224,2026-03-01,26,113,47,12
U02274,C0224,S0224,2026-04-01,20,68,56,33
U02275,C0224,S0224,2026-05-01,31,68,131,27
U02276,C0224,S0224,2026-06-01,35,154,101,63
U02277,C0224,S0224,2026-07-01,13,129,14,22
U02278,C0225,S0225,2025-09-01,4,14,13,5
U02279,C0225,S0225,2025-10-01,3,27,12,5
U02280,C0225,S0225,2025-11-01,3,12,9,5
U02281,C0225,S0225,2025-12-01,4,28,9,5
U02282,C0225,S0225,2026-01-01,1,6,2,2
U02283,C0225,S0225,2026-02-01,4,36,9,8
U02284,C0225,S0225,2026-03-01,4,33,14,5
U02285,C0225,S0225,2026-04-01,3,12,15,2
U02286,C0225,S0225,2026-05-01,3,29,11,6
U02287,C0225,S0225,2026-06-01,2,6,10,3
U02288,C0225,S0225,2026-07-01,4,27,13,4
U02289,C0226,S0226,2025-08-01,7,30,9,11
U02290,C0226,S0226,2025-09-01,4,35,9,6
U02291,C0226,S0226,2025-10-01,4,12,7,2
U02292,C0226,S0226,2025-11-01,10,46,13,6
U02293,C0226,S0226,2025-12-01,3,7,5,5
U02294,C0226,S0226,2026-01-01,3,17,10,4
U02295,C0226,S0226,2026-02-01,8,65,31,12
U02296,C0226,S0226,2026-03-01,3,25,6,1
U02297,C0226,S0226,2026-04-01,4,25,15,5
U02298,C0226,S0226,2026-05-01,3,28,9,2
U02299,C0226,S0226,2026-06-01,4,9,10,4
U02300,C0226,S0226,2026-07-01,3,6,14,1
U02301,C0227,S0227,2026-01-01,9,52,31,3
U02302,C0227,S0227,2026-02-01,25,125,26,46
U02303,C0227,S0227,2026-03-01,21,126,52,38
U02304,C0227,S0227,2026-04-01,28,120,41,49
U02305,C0227,S0227,2026-05-01,20,185,60,14
U02306,C0227,S0227,2026-06-01,0,0,0,0
U02307,C0227,S0227,2026-07-01,24,219,41,40
U02308,C0228,S0228,2026-01-01,10,49,44,17
U02309,C0228,S0228,2026-02-01,11,103,23,20
U02310,C0228,S0228,2026-03-01,10,87,36,6
U02311,C0228,S0228,2026-04-01,9,50,12,6
U02312,C0228,S0228,2026-05-01,29,192,118,23
U02313,C0228,S0228,2026-06-01,21,55,36,17
U02314,C0228,S0228,2026-07-01,34,159,96,32
U02315,C0229,S0229,2025-10-01,27,54,53,43
U02316,C0229,S0229,2025-11-01,25,174,100,30
U02317,C0229,S0229,2025-12-01,13,115,20,21
U02318,C0229,S0229,2026-01-01,19,114,95,11
U02319,C0229,S0229,2026-02-01,23,213,111,29
U02320,C0229,S0229,2026-03-01,13,28,44,15
U02321,C0229,S0229,2026-04-01,26,59,61,7
U02322,C0229,S0229,2026-05-01,21,205,89,16
U02323,C0229,S0229,2026-06-01,13,38,21,23
U02324,C0229,S0229,2026-07-01,17,134,36,4
U02325,C0230,S0230,2025-08-01,63,571,160,56
U02326,C0230,S0230,2025-09-01,51,220,55,70
U02327,C0230,S0230,2025-10-01,42,139,153,11
U02328,C0230,S0230,2025-11-01,59,293,81,105
U02329,C0230,S0230,2025-12-01,43,288,48,47
U02330,C0230,S0230,2026-01-01,29,116,69,31
U02331,C0230,S0230,2026-02-01,86,780,263,17
U02332,C0230,S0230,2026-03-01,54,485,144,82
U02333,C0230,S0230,2026-04-01,0,0,0,0
U02334,C0230,S0230,2026-05-01,28,152,112,15
U02335,C0230,S0230,2026-06-01,11,23,32,17
U02336,C0230,S0230,2026-07-01,78,655,193,145
U02337,C0231,S0231,2025-06-01,30,104,62,20
U02338,C0231,S0231,2025-07-01,16,117,61,24
U02339,C0231,S0231,2025-08-01,34,83,112,58
U02340,C0231,S0231,2025-09-01,23,131,54,15
U02341,C0231,S0231,2025-10-01,35,140,81,32
U02342,C0231,S0231,2025-11-01,22,123,73,31
U02343,C0231,S0231,2025-12-01,7,20,9,2
U02344,C0231,S0231,2026-01-01,13,79,13,15
U02345,C0231,S0231,2026-02-01,14,32,57,21
U02346,C0231,S0231,2026-03-01,19,99,77,19
U02347,C0231,S0231,2026-04-01,18,105,55,5
U02348,C0231,S0231,2026-05-01,27,240,107,21
U02349,C0231,S0231,2026-06-01,32,280,151,18
U02350,C0231,S0231,2026-07-01,35,148,90,67
U02351,C0232,S0232,2025-09-01,10,36,36,13
U02352,C0232,S0232,2025-10-01,10,93,17,16
U02353,C0232,S0232,2025-11-01,6,39,19,6
U02354,C0232,S0232,2025-12-01,4,16,18,6
U02355,C0232,S0232,2026-01-01,3,29,5,3
U02356,C0232,S0232,2026-02-01,7,44,19,5
U02357,C0233,S0233,2025-11-01,0,0,0,0
U02358,C0233,S0233,2025-12-01,25,128,81,22
U02359,C0233,S0233,2026-01-01,14,28,66,14
U02360,C0233,S0233,2026-02-01,13,59,24,9
U02361,C0233,S0233,2026-03-01,16,51,72,11
U02362,C0233,S0233,2026-04-01,8,50,11,7
U02363,C0234,S0234,2025-04-01,20,178,66,20
U02364,C0234,S0234,2025-05-01,35,306,46,42
U02365,C0234,S0234,2025-06-01,15,123,16,4
U02366,C0234,S0234,2025-07-01,18,40,65,25
U02367,C0235,S0235,2026-02-01,7,21,18,10
U02368,C0235,S0235,2026-03-01,7,29,13,3
U02369,C0235,S0235,2026-04-01,6,20,28,2
U02370,C0235,S0235,2026-05-01,3,7,14,4
U02371,C0235,S0235,2026-06-01,9,62,28,10
U02372,C0235,S0235,2026-07-01,10,44,33,18
U02373,C0236,S0236,2025-10-01,34,329,97,10
U02374,C0236,S0236,2025-11-01,54,306,67,69
U02375,C0236,S0236,2025-12-01,46,310,100,87
U02376,C0236,S0236,2026-01-01,58,281,146,36
U02377,C0236,S0236,2026-02-01,85,462,323,106
U02378,C0236,S0236,2026-03-01,82,319,115,148
U02379,C0236,S0236,2026-04-01,24,227,59,31
U02380,C0236,S0236,2026-05-01,78,491,195,24
U02381,C0236,S0236,2026-06-01,85,602,164,42
U02382,C0236,S0236,2026-07-01,24,110,60,45
U02383,C0237,S0237,2025-06-01,0,0,0,0
U02384,C0237,S0237,2025-07-01,11,82,19,17
U02385,C0237,S0237,2025-08-01,30,251,54,56
U02386,C0237,S0237,2025-09-01,10,32,25,11
U02387,C0237,S0237,2025-10-01,23,217,111,21
U02388,C0237,S0237,2025-11-01,3,23,8,3
U02389,C0237,S0237,2025-12-01,14,98,16,28
U02390,C0237,S0237,2026-01-01,21,50,71,13
U02391,C0237,S0237,2026-02-01,22,95,98,26
U02392,C0237,S0237,2026-03-01,27,224,51,21
U02393,C0237,S0237,2026-04-01,17,67,30,30
U02394,C0237,S0237,2026-05-01,15,120,45,8
U02395,C0237,S0237,2026-06-01,14,139,25,20
U02396,C0237,S0237,2026-07-01,11,62,22,16
U02397,C0238,S0238,2025-08-01,11,95,49,16
U02398,C0238,S0238,2025-09-01,10,43,15,20
U02399,C0238,S0238,2025-10-01,4,30,8,7
U02400,C0238,S0238,2025-11-01,8,31,16,8
U02401,C0238,S0238,2025-12-01,3,9,8,6
U02402,C0238,S0238,2026-01-01,5,15,19,4
U02403,C0238,S0238,2026-02-01,6,36,13,9
U02404,C0238,S0238,2026-03-01,10,69,25,5
U02405,C0238,S0238,2026-04-01,6,34,27,4
U02406,C0238,S0238,2026-05-01,10,57,37,11
U02407,C0238,S0238,2026-06-01,5,37,12,9
U02408,C0238,S0238,2026-07-01,4,29,12,2
U02409,C0239,S0239,2025-07-01,20,180,79,26
U02410,C0239,S0239,2025-08-01,64,528,200,90
U02411,C0239,S0239,2025-09-01,39,173,92,64
U02412,C0239,S0239,2025-10-01,78,274,105,46
U02413,C0239,S0239,2025-11-01,69,453,139,78
U02414,C0239,S0239,2025-12-01,47,218,192,22
U02415,C0239,S0239,2026-01-01,40,124,58,32
U02416,C0239,S0239,2026-02-01,55,335,131,58
U02417,C0239,S0239,2026-03-01,82,706,197,117
U02418,C0239,S0239,2026-04-01,20,199,70,6
U02419,C0239,S0239,2026-05-01,41,124,177,57
U02420,C0239,S0239,2026-06-01,50,171,153,58
U02421,C0239,S0239,2026-07-01,25,225,59,18
U02422,C0240,S0240,2025-09-01,5,37,12,4
U02423,C0240,S0240,2025-10-01,6,17,25,1
U02424,C0240,S0240,2025-11-01,7,26,13,13
U02425,C0240,S0240,2025-12-01,6,40,7,3
U02426,C0240,S0240,2026-01-01,5,22,14,1
U02427,C0240,S0240,2026-02-01,3,21,7,6
U02428,C0240,S0240,2026-03-01,5,40,5,4
U02429,C0240,S0240,2026-04-01,3,29,10,6
U02430,C0240,S0240,2026-05-01,3,29,14,1
U02431,C0240,S0240,2026-06-01,6,17,22,2
U02432,C0240,S0240,2026-07-01,10,20,49,10
U02433,C0241,S0241,2026-05-01,25,155,73,35
U02434,C0241,S0241,2026-06-01,24,222,84,26
U02435,C0241,S0241,2026-07-01,0,0,0,0
U02436,C0242,S0242,2026-04-01,29,84,121,19
U02437,C0242,S0242,2026-05-01,28,200,96,49
U02438,C0242,S0242,2026-06-01,34,117,143,47
U02439,C0242,S0242,2026-07-01,12,48,50,21
U02440,C0243,S0243,2025-03-01,4,16,12,1
U02441,C0243,S0243,2025-04-01,5,38,21,4
U02442,C0243,S0243,2025-05-01,8,39,14,12
U02443,C0243,S0243,2025-06-01,3,27,6,3
U02444,C0243,S0243,2025-07-01,6,54,6,5
U02445,C0243,S0243,2025-08-01,0,0,0,0
U02446,C0243,S0243,2025-09-01,9,63,36,16
U02447,C0243,S0243,2025-10-01,10,31,37,6
U02448,C0243,S0243,2025-11-01,9,43,25,7
U02449,C0243,S0243,2025-12-01,10,97,40,6
U02450,C0243,S0243,2026-01-01,5,11,18,2
U02451,C0243,S0243,2026-02-01,8,46,40,14
U02452,C0243,S0243,2026-03-01,3,30,3,1
U02453,C0243,S0243,2026-04-01,3,7,7,3
U02454,C0243,S0243,2026-05-01,11,93,50,15
U02455,C0243,S0243,2026-06-01,3,21,3,5
U02456,C0243,S0243,2026-07-01,10,45,40,19
U02457,C0244,S0244,2025-11-01,10,68,34,18
U02458,C0244,S0244,2025-12-01,5,47,22,2
U02459,C0244,S0244,2026-01-01,11,66,14,4
U02460,C0244,S0244,2026-02-01,10,44,12,19
U02461,C0244,S0244,2026-03-01,0,0,0,0
U02462,C0244,S0244,2026-04-01,8,45,13,15
U02463,C0244,S0244,2026-05-01,7,36,31,13
U02464,C0244,S0244,2026-06-01,6,45,27,12
U02465,C0244,S0244,2026-07-01,3,6,8,1
U02466,C0245,S0245,2025-11-01,18,82,62,18
U02467,C0245,S0245,2025-12-01,26,71,44,7
U02468,C0245,S0245,2026-01-01,15,99,18,25
U02469,C0245,S0245,2026-02-01,19,163,70,20
U02470,C0245,S0245,2026-03-01,26,154,96,10
U02471,C0245,S0245,2026-04-01,34,136,71,24
U02472,C0245,S0245,2026-05-01,34,117,144,19
U02473,C0245,S0245,2026-06-01,2,19,9,1
U02474,C0245,S0245,2026-07-01,24,176,51,47
U02475,C0246,S0246,2025-05-01,13,52,17,15
U02476,C0246,S0246,2025-06-01,16,51,17,6
U02477,C0246,S0246,2025-07-01,30,69,66,59
U02478,C0246,S0246,2025-08-01,8,26,33,11
U02479,C0246,S0246,2025-09-01,22,102,66,38
U02480,C0246,S0246,2025-10-01,29,270,52,11
U02481,C0246,S0246,2025-11-01,33,260,139,35
U02482,C0246,S0246,2025-12-01,19,95,93,31
U02483,C0246,S0246,2026-01-01,2,15,5,3
U02484,C0246,S0246,2026-02-01,4,12,14,5
U02485,C0246,S0246,2026-03-01,9,47,37,14
U02486,C0246,S0246,2026-04-01,33,101,42,53
U02487,C0246,S0246,2026-05-01,19,53,92,11
U02488,C0246,S0246,2026-06-01,12,27,52,3
U02489,C0247,S0247,2025-06-01,10,54,22,11
U02490,C0247,S0247,2025-07-01,11,92,41,15
U02491,C0247,S0247,2025-08-01,5,34,24,3
U02492,C0247,S0247,2025-09-01,0,0,0,0
U02493,C0247,S0247,2025-10-01,8,40,12,14
U02494,C0247,S0247,2025-11-01,3,25,5,1
U02495,C0247,S0247,2025-12-01,1,3,3,1
U02496,C0247,S0247,2026-01-01,6,16,14,3
U02497,C0247,S0247,2026-02-01,5,29,8,5
U02498,C0247,S0247,2026-03-01,8,28,17,2
U02499,C0247,S0247,2026-04-01,10,84,38,17
U02500,C0247,S0247,2026-05-01,5,41,16,3
U02501,C0247,S0247,2026-06-01,3,25,14,1
U02502,C0247,S0247,2026-07-01,6,31,14,8
U02503,C0248,S0248,2025-02-01,20,157,50,27
U02504,C0248,S0248,2025-03-01,0,0,0,0
U02505,C0248,S0248,2025-04-01,20,82,28,8
U02506,C0248,S0248,2025-05-01,10,86,14,10
U02507,C0248,S0248,2025-06-01,13,63,24,26
U02508,C0249,S0249,2025-03-01,0,0,0,0
U02509,C0249,S0249,2025-04-01,10,23,39,4
U02510,C0249,S0249,2025-05-01,11,70,41,8
U02511,C0249,S0249,2025-06-01,11,53,46,3
U02512,C0249,S0249,2025-07-01,7,52,14,1
U02513,C0249,S0249,2025-08-01,6,53,18,8
U02514,C0249,S0249,2025-09-01,4,9,15,1
U02515,C0249,S0249,2025-10-01,0,0,0,0
U02516,C0249,S0249,2025-11-01,4,29,20,7
U02517,C0249,S0249,2025-12-01,11,87,16,14
U02518,C0249,S0249,2026-01-01,11,65,38,6
U02519,C0249,S0249,2026-02-01,8,69,39,8
U02520,C0249,S0249,2026-03-01,11,76,50,17
U02521,C0249,S0249,2026-04-01,11,100,35,9
U02522,C0249,S0249,2026-05-01,4,23,5,7
U02523,C0249,S0249,2026-06-01,5,20,17,1
U02524,C0249,S0249,2026-07-01,4,39,13,1
U02525,C0250,S0250,2025-08-01,14,99,31,7
U02526,C0250,S0250,2025-09-01,8,56,32,6
U02527,C0250,S0250,2025-10-01,10,57,39,9
U02528,C0250,S0250,2025-11-01,15,132,64,23
U02529,C0250,S0250,2025-12-01,22,210,50,20
U02530,C0250,S0250,2026-01-01,22,84,88,21
U02531,C0250,S0250,2026-02-01,29,254,120,50
U02532,C0250,S0250,2026-03-01,20,114,21,22
U02533,C0250,S0250,2026-04-01,31,254,37,38
U02534,C0250,S0250,2026-05-01,34,78,121,55
U02535,C0250,S0250,2026-06-01,20,167,79,26
U02536,C0250,S0250,2026-07-01,13,111,59,6
U02537,C0251,S0251,2025-02-01,1,3,5,1
U02538,C0251,S0251,2025-03-01,2,9,2,1
U02539,C0251,S0251,2025-04-01,4,23,8,7
U02540,C0251,S0251,2025-05-01,4,20,6,2
U02541,C0251,S0251,2025-06-01,2,6,7,3
U02542,C0251,S0251,2025-07-01,2,4,7,4
U02543,C0251,S0251,2025-08-01,4,20,8,3
U02544,C0251,S0251,2025-09-01,1,9,2,1
U02545,C0251,S0251,2025-10-01,1,4,3,0
U02546,C0251,S0251,2025-11-01,3,28,10,1
U02547,C0251,S0251,2025-12-01,1,2,3,1
U02548,C0251,S0251,2026-01-01,1,7,2,1
U02549,C0251,S0251,2026-02-01,2,8,9,3
U02550,C0251,S0251,2026-03-01,3,26,4,1
U02551,C0251,S0251,2026-04-01,4,16,11,2
U02552,C0251,S0251,2026-05-01,0,0,0,0
U02553,C0251,S0251,2026-06-01,3,18,4,4
U02554,C0251,S0251,2026-07-01,2,18,3,1
U02555,C0252,S0252,2025-12-01,28,97,34,33
U02556,C0252,S0252,2026-01-01,9,76,11,2
U02557,C0252,S0252,2026-02-01,22,179,100,14
U02558,C0252,S0252,2026-03-01,35,160,159,34
U02559,C0252,S0252,2026-04-01,35,101,78,44
U02560,C0252,S0252,2026-05-01,0,0,0,0
U02561,C0252,S0252,2026-06-01,31,242,45,58
U02562,C0252,S0252,2026-07-01,1,2,4,1
U02563,C0253,S0253,2026-01-01,6,25,19,11
U02564,C0253,S0253,2026-02-01,17,98,31,11
U02565,C0253,S0253,2026-03-01,34,196,138,66
U02566,C0253,S0253,2026-04-01,31,240,70,58
U02567,C0253,S0253,2026-05-01,25,176,28,11
U02568,C0253,S0253,2026-06-01,9,90,43,8
U02569,C0253,S0253,2026-07-01,19,158,66,26
U02570,C0254,S0254,2026-03-01,1,2,3,2
U02571,C0254,S0254,2026-04-01,10,34,11,14
U02572,C0254,S0254,2026-05-01,10,22,28,10
U02573,C0254,S0254,2026-06-01,1,5,2,2
U02574,C0254,S0254,2026-07-01,4,24,5,6
U02575,C0255,S0255,2025-04-01,15,55,21,4
U02576,C0255,S0255,2025-05-01,13,81,41,22
U02577,C0255,S0255,2025-06-01,10,20,16,19
U02578,C0255,S0255,2025-07-01,9,80,40,16
U02579,C0255,S0255,2025-08-01,2,16,8,1
